chembl_id,smiles,standard_value,bioactivity_class,pIC50,MW,LogP,HBD,HBA,TPSA,RotBonds,ArRings,Fsp3,QED,Ro5_violations,Lipinski_pass
CHEMBL5209347,CCN(CC)Cc1ccc(/C=C2/Cc3cc(OC)ccc3C2=O)cc1,1150.0,intermediate,5.9393,334.8,2.54,1,3,44.96,3,2,0.588,0.712,0,Pass
CHEMBL5183930,CCN(CC)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1,964.0,active,6.0159,334.8,2.7,1,3,68.19,4,2,0.26,0.914,0,Pass
CHEMBL5204407,CCN(CC)Cc1ccc(C=C2Cc3ccc(OC)cc3C2=O)cc1,1100.0,intermediate,5.9586,334.8,1.93,1,3,57.52,2,2,0.474,0.363,0,Pass
CHEMBL5169783,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccccc1,1328000.0,inactive,2.8768,345.6,1.07,1,3,37.61,1,3,0.157,0.93,0,Pass
CHEMBL5179832,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccccc1[N+](=O)[O-],640.0,active,6.1938,395.28,-0.34,2,6,112.03,2,3,0.402,0.696,0,Pass
CHEMBL5175686,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1cccc([N+](=O)[O-])c1,1028000.0,inactive,2.988,395.28,-0.02,2,6,109.55,3,3,0.671,0.435,0,Pass
CHEMBL5182185,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc([N+](=O)[O-])cc1,1556000.0,inactive,2.808,395.28,-0.37,2,6,97.75,2,3,0.433,0.968,0,Pass
CHEMBL5171946,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc(C(=O)O)cc1,1541000.0,inactive,2.8122,393.12,-0.46,1,5,72.45,2,3,0.525,0.487,0,Pass
CHEMBL5208439,COc1ccc(OC)c(C2CC(c3ccc(-c4ccccc4)cc3)=NN2C(C)=O)c1,1421000.0,inactive,2.8474,406.08,0.6,1,5,69.88,3,3,0.429,0.949,0,Pass
CHEMBL5169502,COc1ccc(C2CC(c3ccc(-c4ccccc4)cc3)=NN2C(C)=O)cc1OC,1426000.0,inactive,2.8459,406.08,0.97,1,5,85.78,1,3,0.08,0.646,0,Pass
CHEMBL5188500,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2c(c1)OCO2,988.0,active,6.0052,393.12,0.03,1,5,63.63,1,3,0.652,0.419,0,Pass
CHEMBL5197832,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2ccccc2c1,799.0,active,6.0975,397.44,0.63,1,3,51.17,3,4,0.53,0.77,0,Pass
CHEMBL5189505,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(-c2ccccc2)cc1,845.0,active,6.0731,358.56,1.05,1,3,46.57,4,3,0.253,0.237,0,Pass
CHEMBL5191187,CC(=O)N1N=C(c2ccccc2[N+](=O)[O-])CC1c1ccc(-c2ccccc2)cc1,52.0,active,7.284,395.28,-1.22,2,6,88.54,5,3,0.615,0.188,0,Pass
CHEMBL5177419,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(-c2ccccc2)cc1,903.0,active,6.0443,432.0,1.25,1,3,67.53,3,3,0.191,0.667,0,Pass
CHEMBL5184154,COc1cc(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)cc(OC)c1OC,1947000.0,inactive,2.7106,436.32,0.33,2,6,90.55,2,3,0.434,0.801,0,Pass
CHEMBL5183314,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)c(OC)c1,1128000.0,inactive,2.9477,406.08,0.8,1,5,71.76,1,3,0.458,0.774,0,Pass
CHEMBL5191224,COc1ccc(OC)c(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)c1,1705000.0,inactive,2.7683,406.08,0.62,1,5,56.07,1,3,0.487,0.758,0,Pass
CHEMBL5184984,CC(=O)N1N=C(c2ccc3c(c2)OCO3)CC1c1ccc(-c2ccccc2)cc1,913.0,active,6.0395,393.12,0.68,1,5,66.81,2,3,0.14,0.867,0,Pass
CHEMBL5185580,CC(=O)N1N=C(c2cccc3ccccc23)CC1c1ccc(-c2ccccc2)cc1,1015000.0,inactive,2.9935,397.44,0.87,1,3,53.38,4,4,0.48,0.867,0,Pass
CHEMBL5187436,CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccc(-c2ccccc2)cc1,68.0,active,7.1675,397.44,0.68,1,3,43.4,1,4,0.807,0.814,0,Pass
CHEMBL5180422,C[C@H]1CN2C(=O)[C@]34Cc5c([nH]c6c7c(ccc56)OC(C)(C)CC7=O)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4,58000.0,inactive,4.2366,464.4,4.18,2,7,114.69,6,1,0.5,0.666,0,Pass
CHEMBL5179658,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,175.0,active,6.757,527.04,5.09,1,7,87.85,6,2,0.487,0.627,2,Fail
CHEMBL5170719,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)NCCCCCCN3CCc4ccccc4C3)cc1)n2CCC(C)C,9522.0,intermediate,5.0213,645.84,4.69,2,8,129.28,4,3,0.378,0.766,1,Pass
CHEMBL5187045,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N3CCC3)cc1)n2CCC(C)C,711.0,active,6.1481,475.2,3.64,1,7,100.89,4,2,0.566,0.439,0,Pass
CHEMBL5201804,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN2CCCCC2)cc1,10120.0,inactive,4.9948,568.08,4.92,2,8,115.31,6,2,0.303,0.733,1,Pass
CHEMBL5188111,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCN2CCCCC2)cc1,2148.0,intermediate,5.668,594.0,6.33,2,8,120.61,7,2,0.335,0.916,2,Fail
CHEMBL5189021,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N4CCCCC4)ccc3n2CCC(C)C)cc1,58.0,active,7.2366,540.0,5.25,1,7,91.47,5,2,0.634,0.836,2,Fail
CHEMBL4461886,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)CC[C@@H](O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,640.0,active,6.1938,470.88,3.39,2,7,114.95,7,2,0.226,0.511,0,Pass
CHEMBL5197965,COC/C(C=O)=C\CCC1=CC(c2cc(O)ccc2O)OC1=O,8520.0,intermediate,5.0696,324.0,1.47,2,6,100.12,4,1,0.316,0.704,0,Pass
CHEMBL5200956,CCOC1(c2cc(O)ccc2O)C=C(CC/C=C(\C)CCC=C(C)C)C(=O)O1,7370.0,intermediate,5.1325,384.48,3.42,1,5,71.52,5,1,0.323,0.442,0,Pass
CHEMBL5187881,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(F)cc3)cc1)OC2.[Br-],0.15,active,9.8239,502.2,0.73,1,5,68.05,1,3,0.656,0.317,1,Pass
CHEMBL5196988,COc1ccc(OCCCN(C)C(=O)c2cnc(CC(=O)c3ccc(OC)cc3)nc2)cc1,9820.0,intermediate,5.0079,455.76,1.05,2,8,120.92,1,3,0.301,0.628,0,Pass
CHEMBL5186051,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3cccc(OC)c3)cn2)cc1,44900.0,inactive,4.3478,455.76,0.9,2,8,130.38,2,3,0.553,0.86,0,Pass
CHEMBL5193255,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(OC)c(OC)c3)cn2)cc1,29800.0,inactive,4.5258,486.0,1.15,2,9,135.17,3,3,0.411,0.704,0,Pass
CHEMBL5172343,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)cc1,4560.0,intermediate,5.341,475.2,-0.08,2,10,145.61,4,3,0.548,0.854,0,Pass
CHEMBL5171192,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(C(F)(F)F)cc3)cn2)cc1,29800.0,inactive,4.5258,500.04,1.38,1,7,95.78,4,3,0.257,0.265,1,Pass
CHEMBL5186394,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3c(F)c(F)c(F)c(F)c3F)cn2)cc1,5140.0,intermediate,5.289,528.12,1.36,1,7,88.77,3,3,0.406,0.768,1,Pass
CHEMBL5204734,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2ccccc2)nc1,9940.0,intermediate,5.0026,444.96,-0.12,2,9,132.55,4,3,0.568,0.856,0,Pass
CHEMBL5185065,COc1cccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)c1,4000.0,intermediate,5.3979,475.2,-0.89,2,10,131.32,3,3,0.188,0.501,0,Pass
CHEMBL5171010,CCOc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)cc1,6400.0,intermediate,5.1938,488.16,0.65,2,10,150.15,4,3,0.367,0.836,0,Pass
CHEMBL5208032,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2ccc3c(c2)OCO3)nc1,990.0,active,6.0044,492.48,-0.47,3,11,147.74,4,3,0.518,0.508,1,Pass
CHEMBL5203792,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)cc1OC,3790.0,intermediate,5.4214,505.44,0.12,3,11,169.3,5,3,0.37,0.869,2,Fail
CHEMBL5187324,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2cccs2)nc1,880.0,active,6.0555,453.6,-0.62,2,9,139.13,3,2,0.569,0.628,0,Pass
CHEMBL5171268,COc1ccc(C(=O)Cc2ncc(C(=O)NCc3ccc(OC)c(OC)c3)cn2)cc1,10000.0,inactive,5.0,429.84,0.52,2,8,109.09,0,3,0.293,0.967,0,Pass
CHEMBL5185843,COc1ccc(C(=O)Cc2ncc(C(=O)NC3CCN(Cc4ccccc4)CC3)cn2)cc1,28000.0,inactive,4.5528,449.28,2.37,1,7,93.2,2,3,0.281,0.699,0,Pass
CHEMBL5186796,COc1ccc(C(=O)Cc2ncc(C(=O)N3CCN(Cc4ccccc4)CC3)cn2)cc1,17300.0,inactive,4.762,436.32,0.95,1,7,84.55,1,3,0.773,0.721,0,Pass
CHEMBL5199425,COc1ccc(C(=O)Cc2ncc(C(=O)Nc3ccncc3)cn2)cc1,17900.0,inactive,4.7471,358.56,0.13,1,7,87.05,3,3,0.376,0.709,0,Pass
CHEMBL5205468,COc1ccc(C(=O)Cc2ncc(C(=O)NCc3cccs3)cn2)cc1,30700.0,inactive,4.5129,378.0,0.25,1,6,87.57,3,2,0.103,0.666,0,Pass
CHEMBL5185552,CCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,20580.0,inactive,4.6866,332.64,1.74,1,5,71.58,4,1,0.403,0.719,0,Pass
CHEMBL5183248,Cc1cccc2sc(NC(=O)CCN3CCN(C(C)C)CC3)nc12,2750.0,intermediate,5.5607,345.6,2.7,1,5,53.73,2,1,0.627,0.741,0,Pass
CHEMBL5171428,Cc1cccc2sc(NC(=O)CCN3CCN(C(C)(C)C)CC3)nc12,810.0,active,6.0915,358.56,3.15,1,5,62.19,4,1,0.556,0.766,0,Pass
CHEMBL5192987,CCCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,40000.0,inactive,4.3979,358.56,2.72,1,5,77.8,2,1,0.754,0.733,0,Pass
CHEMBL5207906,Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C)C)CC3)nc12,480.0,active,6.3188,373.68,2.95,1,6,83.59,4,1,0.777,0.557,0,Pass
CHEMBL5194197,Cc1cccc2sc(NC(=O)CCN3CCN(CCCN(C)C)CC3)nc12,410.0,active,6.3872,386.64,2.45,1,6,93.99,5,1,0.273,0.824,0,Pass
CHEMBL5203299,CCOCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,20080.0,inactive,4.6972,375.84,2.05,1,6,93.46,4,1,0.182,0.353,0,Pass
CHEMBL5192784,CCCCCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,40000.0,inactive,4.3979,384.48,3.64,1,5,67.26,3,1,0.53,0.854,0,Pass
CHEMBL5207817,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCO4)CC3)nc12,7910.0,intermediate,5.1018,388.8,2.86,1,6,100.03,5,1,0.332,0.627,0,Pass
CHEMBL5203777,Cc1cccc2sc(NC(=O)CCN3CCN(C4CCCCC4)CC3)nc12,10910.0,inactive,4.9622,384.48,3.39,1,5,70.2,4,1,0.238,0.193,0,Pass
CHEMBL5204934,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCCC4)CC3)nc12,340.0,active,6.4685,397.44,4.19,1,5,62.3,2,1,0.726,0.588,0,Pass
CHEMBL5198839,Cc1cccc2sc(NC(=O)CCN3CCN(C4CCN(C)CC4)CC3)nc12,10520.0,inactive,4.978,399.6,3.46,1,6,74.93,5,1,0.676,0.656,0,Pass
CHEMBL5205006,Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C(C)C)C(C)C)CC3)nc12,240.0,active,6.6198,425.52,4.26,1,6,61.95,6,1,0.315,0.607,0,Pass
CHEMBL5178466,Cc1ccccc1N1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,40000.0,inactive,4.3979,397.44,1.81,1,5,82.86,2,2,0.688,0.826,0,Pass
CHEMBL5176580,CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1,3820.0,intermediate,5.4179,427.68,1.98,1,6,92.76,2,2,0.105,0.449,0,Pass
CHEMBL5177298,Cc1cccc2sc(NC(=O)CCN3CCN(c4ccccn4)CC3)nc12,17230.0,inactive,4.7637,386.64,1.37,1,6,71.88,1,2,0.349,0.854,0,Pass
CHEMBL5206534,Cc1cccc2sc(NC(=O)CCN3CCN(c4ccncc4)CC3)nc12,18210.0,inactive,4.7397,386.64,2.12,1,6,78.18,3,2,0.178,0.335,0,Pass
CHEMBL5206663,Cc1cccc2sc(NC(=O)CCN3CCN(c4ncccn4)CC3)nc12,30020.0,inactive,4.5226,388.8,1.26,1,7,90.76,3,2,0.113,0.438,0,Pass
CHEMBL5173420,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4ccccc4F)CC3)nc12,5220.0,intermediate,5.2823,417.96,2.62,1,5,62.32,4,2,0.502,0.775,0,Pass
CHEMBL5193082,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cc(F)ccc4F)CC3)nc12,12620.0,inactive,4.8989,438.48,2.14,1,5,55.96,4,2,0.318,0.793,0,Pass
CHEMBL5172256,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4ccc(C(C)(C)C)cc4)CC3)nc12,40000.0,inactive,4.3979,449.28,2.84,1,5,68.32,4,2,0.306,0.799,0,Pass
CHEMBL5198012,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cccc5ccccc45)CC3)nc12,19330.0,inactive,4.7138,449.28,2.26,1,5,67.43,3,3,0.456,0.514,0,Pass
CHEMBL5176633,C=C1c2[nH]c3ccc(OC)cc3c2C2[C@@H](CC)C1CCN2C,279000.0,inactive,3.5544,293.76,3.19,0,3,26.89,3,1,0.167,0.606,0,Pass
CHEMBL5170984,O=C(COc1ccc(-c2ccccc2)cc1)NCC1CCN(Cc2ccccc2)CC1,1700.0,intermediate,5.7696,414.72,2.01,1,4,61.78,5,3,0.28,0.369,0,Pass
CHEMBL5207120,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCC1CCN(Cc2ccccc2)CC1,122.0,active,6.9136,424.98,2.37,2,7,121.44,3,2,0.46,0.361,0,Pass
CHEMBL5195980,O=C(COc1cc(F)ccc1[N+](=O)[O-])NCC1CCN(Cc2ccccc2)CC1,103.0,active,6.9872,407.16,0.89,2,7,107.58,3,2,0.568,0.789,0,Pass
CHEMBL5180014,O=C(COc1ccc([N+](=O)[O-])cc1)NCC1CCN(Cc2ccccc2)CC1,509.0,active,6.2933,386.64,0.47,2,7,111.36,2,2,0.65,0.849,0,Pass
CHEMBL5202267,O=C(COc1ccccc1C(F)(F)F)NCC1CCN(Cc2ccccc2)CC1,767.0,active,6.1152,411.48,2.81,1,4,65.81,3,2,0.747,0.563,0,Pass
CHEMBL5178350,Cc1cc(Br)cc(C)c1OCC(=O)NCC1CCN(Cc2ccccc2)CC1,595.0,active,6.2255,449.28,2.45,1,4,64.43,3,2,0.653,0.823,0,Pass
CHEMBL5203325,O=C(COc1ccc(Cc2ccccc2)cc1)NCC1CCN(Cc2ccccc2)CC1,1270.0,intermediate,5.8962,427.68,2.31,1,4,55.08,3,3,0.338,0.591,0,Pass
CHEMBL5182803,O=C(COc1ccc(CCc2ccccc2)cc1)NCC1CCN(Cc2ccccc2)CC1,135.0,active,6.8697,440.64,1.8,1,4,60.77,1,3,0.233,0.637,0,Pass
CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,880.0,active,6.0555,367.2,1.83,1,5,74.38,3,2,0.28,0.546,0,Pass
CHEMBL5175950,O=C(COc1ccc(Cl)cc1)NCC1CCN(Cc2ccccc2)CC1,1680.0,intermediate,5.7747,375.3,2.91,1,4,50.97,2,2,0.222,0.518,0,Pass
CHEMBL5204532,O=C(COc1ccc(-c2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,735.0,active,6.1337,429.84,1.95,1,5,80.11,4,3,0.82,0.805,0,Pass
CHEMBL5185868,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCCN1CCN(Cc2ccccc2)CC1,0.8,active,9.0969,440.1,1.89,2,8,131.45,2,2,0.356,0.892,0,Pass
CHEMBL5189408,O=C(COc1cc(F)ccc1[N+](=O)[O-])NCCN1CCN(Cc2ccccc2)CC1,2.8,active,8.5528,422.28,0.56,2,8,114.22,5,2,0.326,0.828,0,Pass
CHEMBL5193520,O=C(COc1ccc([N+](=O)[O-])cc1)NCCN1CCN(Cc2ccccc2)CC1,42.0,active,7.3768,401.76,0.5,2,8,121.55,5,2,0.343,0.924,0,Pass
CHEMBL5209013,O=C(COc1ccccc1C(F)(F)F)NCCN1CCN(Cc2ccccc2)CC1,136.0,active,6.8665,426.6,1.92,1,5,75.14,2,2,0.511,0.674,0,Pass
CHEMBL5190969,Cc1cc(Br)cc(C)c1OCC(=O)NCCN1CCN(Cc2ccccc2)CC1,90.0,active,7.0458,464.4,2.64,1,5,65.64,2,2,0.232,0.657,0,Pass
CHEMBL5206245,O=C(COc1ccc(Cc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,993.0,active,6.0031,442.8,2.4,1,5,73.85,2,3,0.095,0.714,0,Pass
CHEMBL5185234,O=C(COc1ccc(CCc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,900.0,active,6.0458,455.76,2.27,1,5,71.31,4,3,0.518,0.921,0,Pass
CHEMBL5175715,COc1ccc(OCC(=O)NCCN2CCN(Cc3ccccc3)CC2)cc1,300.0,active,6.5229,382.32,1.88,2,6,88.26,3,2,0.595,0.496,0,Pass
CHEMBL5169781,O=C(COc1ccc(Cl)cc1)NCCN1CCN(Cc2ccccc2)CC1,189.0,active,6.7235,390.42,2.63,1,5,73.67,1,2,0.328,0.934,0,Pass
CHEMBL5178216,C=C(C)[C@]1(O)CC[C@@]2(C)C3=Cc4c(cc(-c5cccnc5)oc4=O)O[C@]3(C)[C@@H](O)C[C@@H]2[C@@]12CCC(=O)OC2,13900.0,inactive,4.857,524.88,4.36,2,8,111.2,5,2,0.527,0.509,1,Pass
CHEMBL5186470,O=c1c2ccccc2nc2n1CC[C@@H]2[C@@H]1CCCN1,5710.0,intermediate,5.2434,257.04,1.76,0,4,47.51,2,1,0.397,0.589,0,Pass
CHEMBL5208951,COc1cc2c(Nc3ccc(C(=O)/C=C/c4nc(C)c(C)nc4C)cc3)ncnc2c(OC)c1OC,100.0,active,7.0,494.64,1.38,1,9,104.63,4,3,0.287,0.639,0,Pass
CHEMBL1186527,OC1CCN2Cc3ccccc3N=C12,13680.0,inactive,4.8639,190.08,0.63,1,3,48.71,3,1,0.623,0.39,0,Pass
CHEMBL5191163,O=c1c2ccccc2nc2n1C(C1CN=Cc3[nH]c4ccccc4c31)CC2O,40460.0,inactive,4.393,380.16,1.16,1,6,90.98,0,3,0.294,0.817,0,Pass
CHEMBL5175476,O=c1c2ccccc2nc2n1C(c1cncc3[nH]c4ccccc4c13)CC2O,70500.0,inactive,4.1518,380.16,0.34,0,6,63.97,0,3,0.235,0.773,0,Pass
CHEMBL1864065,O=c1c2ccccc2nc2n1CCC2O,76600.0,inactive,4.1158,207.36,-0.05,0,4,31.36,0,1,0.27,0.475,0,Pass
CHEMBL4210192,O=c1[nH]c(CCCO)nc2ccccc12,155100.0,inactive,3.8094,207.36,0.41,0,4,31.88,0,1,0.423,0.872,0,Pass
CHEMBL5184601,O=C(O)C1=Nc2ccccc2CN1,344800.0,inactive,3.4624,181.44,-0.09,1,4,55.21,0,1,0.721,0.709,0,Pass
CHEMBL5208529,c1ccc2c(c1)CN1Cc3cc(OCCCN4CCCCC4)ccc3N=C21,142.0,active,6.8477,360.72,2.6,1,4,63.16,3,2,0.08,0.476,0,Pass
CHEMBL5181664,c1ccc2c(c1)CCN1Cc3cc(OCCCN4CCCCC4)ccc3N=C21,216.0,active,6.6655,373.68,3.25,1,4,62.87,4,2,0.828,0.756,0,Pass
CHEMBL5186753,c1ccc2c(c1)CCCN1Cc3cc(OCCCN4CCCCC4)ccc3N=C21,535.0,active,6.2716,386.64,2.88,1,4,53.26,4,2,0.818,0.558,0,Pass
CHEMBL5208725,c1cc2c(cc1OCCCN1CCCCC1)CN1CCCCC1=N2,225.0,active,6.6478,321.84,3.74,1,4,50.66,4,1,0.322,0.868,0,Pass
CHEMBL5201779,c1cc2c(cc1OCCCN1CCCCC1)CN1CCCCCC1=N2,820.0,active,6.0862,334.8,3.6,1,4,62.25,4,1,0.197,0.696,0,Pass
CHEMBL5182486,CCn1c2ccccc2c2cc(/C=C/c3ccc(NC(=S)NCCN4CCCC4)cc3)ccc21,2640.0,intermediate,5.5784,470.88,2.62,1,4,58.55,3,3,0.337,0.468,0,Pass
CHEMBL5182136,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cc(OC)cc(OC)c4)cc23)cc(OC)c1,2800.0,intermediate,5.5528,496.8,-0.09,1,7,107.26,2,4,0.272,0.722,0,Pass
CHEMBL5176910,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4ccccc4)cc23)cc(OC)c1,1800.0,intermediate,5.7447,436.32,-0.08,1,5,70.29,1,4,0.266,0.724,0,Pass
CHEMBL5202541,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cccc(F)c4)cc23)cc(OC)c1,1800.0,intermediate,5.7447,456.84,0.18,1,5,84.51,4,4,0.487,0.702,0,Pass
CHEMBL5196941,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4ccc(F)cc4)cc23)cc(OC)c1,1800.0,intermediate,5.7447,456.84,0.28,1,5,60.64,3,4,0.343,0.518,0,Pass
CHEMBL5197349,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cccc(Cl)c4)cc23)cc(OC)c1,1800.0,intermediate,5.7447,474.66,1.8,1,5,57.41,2,4,0.519,0.493,0,Pass
CHEMBL5185240,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4ccc(Cl)cc4)cc23)cc(OC)c1,1800.0,intermediate,5.7447,474.66,1.45,1,5,61.04,1,4,0.142,0.562,0,Pass
CHEMBL5169638,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4ccc(C)cc4)cc23)cc(OC)c1,1800.0,intermediate,5.7447,449.28,0.07,1,5,79.51,1,4,0.237,0.812,0,Pass
CHEMBL5200035,COc1ccc(-c2cc3c(ccc4c(/C=C/c5cc(OC)cc(OC)c5)cc(=O)oc43)o2)cc1,1800.0,intermediate,5.7447,466.56,0.49,1,6,94.05,1,4,0.072,0.487,0,Pass
CHEMBL5208027,COc1ccccc1/C=C/C=C(\Br)S(=O)(=O)F,79.0,active,7.1024,335.88,0.44,1,3,43.74,2,1,0.228,0.519,0,Pass
CHEMBL5191506,COc1ccc2nc3c(c(N)c2c1)C1CC=CC(C3)C1,2630.0,intermediate,5.58,267.84,2.08,0,3,26.32,3,1,0.627,0.417,0,Pass
CHEMBL5202021,COc1cc2oc(C(=O)Nc3cccc(CN(C)Cc4ccccc4)c3)cc(=O)c2cc1OC,4500.0,intermediate,5.3468,466.56,0.03,2,7,100.65,3,4,0.071,0.524,0,Pass
CHEMBL5200462,O=c1cc(/N=N/N=P(CCP(=N/N=N/c2cc(=O)oc3ccccc23)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,34.96,active,7.4564,797.04,-1.84,2,10,125.51,1,6,0.282,0.833,1,Pass
CHEMBL4790416,C#CCOc1ccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(N)n2)cc1,30.46,active,7.5163,436.32,1.68,1,7,95.75,3,3,0.573,0.844,0,Pass
CHEMBL5199704,C#CCOc1cccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(C)n2)c1,9.54,active,8.0205,434.16,2.14,1,6,81.78,3,3,0.568,0.385,0,Pass
CHEMBL5184301,CCN1CCN(c2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,5180.0,intermediate,5.2857,306.72,1.24,0,4,40.08,2,2,0.309,0.888,0,Pass
CHEMBL5191152,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2OC(=O)c2ccc([N+](=O)[O-])cc2)C3C1)OCO5,14700.0,inactive,4.8327,462.24,1.45,3,9,138.8,4,2,0.757,0.476,0,Pass
CHEMBL512475,Clc1ccc2c(NCCCNCC34CC5CC(CC(C5)C3)C4)ccnc2c1,500.0,active,6.301,381.78,5.71,0,3,43.12,5,1,0.163,0.72,1,Pass
CHEMBL449947,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1,11860.0,inactive,4.9259,800.0,-5.0,7,15,200.0,2,4,0.603,0.638,3,Fail
CHEMBL2271411,CC1(C)CCCC2(C)OC(=O)C=C12,30.03,active,7.5224,177.12,3.34,0,2,24.27,4,0,0.44,0.843,0,Pass
CHEMBL5196827,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,3290.0,intermediate,5.4828,434.16,2.22,1,7,78.36,2,2,0.756,0.88,0,Pass
CHEMBL5196199,COc1ccc(CCc2cc(=O)c3c(o2)[C@H]2O[C@H]2[C@@H](O)[C@H]3OC)cc1O,441600.0,inactive,3.355,367.2,0.52,2,7,108.48,1,2,0.709,0.518,0,Pass
CHEMBL5172037,COc1ccc(CCc2cc(=O)c3c(o2)[C@H]2O[C@H]2[C@@H](O)[C@H]3OC)cc1,155600.0,inactive,3.808,349.92,1.55,1,6,82.33,3,2,0.304,0.278,0,Pass
